2017-09-14,2017-09-22,6.81
2017-09-14,2017-09-23,68.68000000000001
2017-09-14,2017-09-24,0.71
2017-09-14,2017-09-25,111.2205
2017-09-14,2017-09-26,42.15
2017-09-14,2017-09-27,135.735
2017-09-14,2017-09-28,1112.795
2017-09-14,2017-09-29,1961.91
2017-09-14,2017-09-30,13.699
2017-09-14,2017-10-01,23.625
2017-09-14,2017-10-02,137.52
2017-09-14,2017-10-03,109.255
2017-09-14,2017-10-04,9.59
2017-09-14,2017-10-05,144.955
2017-09-14,2017-10-06,105.12
2017-09-14,2017-10-07,174.31
2017-09-14,2017-10-08,90.05
2017-09-14,2017-10-09,129.425
2017-09-14,2017-10-10,110.685
2017-09-14,2017-10-11,83.76000000000001
2017-09-14,2017-10-12,320.255
2017-09-14,2017-10-13,5.45
2017-09-14,2017-10-14,7.16
2017-09-14,2017-10-15,65.005
2017-09-14,2017-10-16,1.64
2017-09-14,2017-10-17,22.92
2017-09-14,2017-10-18,93.015
2017-09-14,2017-10-19,111.36
2017-09-14,2017-10-20,17.37
2017-09-14,2017-10-21,169.68
2017-09-14,2017-10-22,82.55
2017-09-14,2017-10-23,33.145
2017-09-14,2017-10-24,35.805
2017-09-14,2017-10-25,91.48999999999999
2017-09-14,2017-10-26,123.35
2017-09-14,2017-10-27,92.31999999999999
2017-09-14,2017-10-28,79.09
2017-09-14,2017-10-29,79.45999999999999
2017-09-14,2017-10-30,144.41
2017-09-14,2017-10-31,418.12
2017-09-14,2017-11-01,56.6
2017-09-14,2017-11-02,38.215
2017-09-14,2017-11-03,11.71
2017-09-14,2017-11-04,57.5
2017-09-14,2017-11-05,40.01
2017-09-14,2017-11-06,17.1
2017-09-14,2017-11-07,31.5
2017-09-14,2017-11-08,84.59999999999999
2017-09-14,2017-11-09,77
2017-09-14,2017-11-10,40.3
2017-09-14,2017-11-11,5.6
2017-09-14,2017-11-12,4.4
2017-09-14,2017-11-13,50.7
2017-09-14,2017-11-14,80.90000000000001
2017-09-14,2017-11-15,6
2017-09-14,2017-11-16,28.98
2017-09-14,2017-11-17,86.86
2017-09-14,2017-11-18,35.28
2017-09-14,2017-11-19,15.4
2017-09-14,2017-11-20,42.545
2017-09-14,2017-11-21,54.525
2017-09-14,2017-11-22,20
2017-09-14,2017-11-23,23.8
2017-09-14,2017-11-24,17
2017-09-14,2017-11-25,6.2
2017-09-14,2017-11-26,40.96
2017-09-14,2017-11-27,159.1
2017-09-14,2017-11-28,55.1
2017-09-14,2017-11-29,231.01
2017-09-14,2017-11-30,176
2017-09-14,2017-12-01,41.9
2017-09-14,2017-12-02,54.1
2017-09-14,2017-12-03,27
2017-09-14,2017-12-04,101.6
2017-09-14,2017-12-05,150.7
2017-09-14,2017-12-06,93.09999999999999
2017-09-14,2017-12-07,0.2
2017-09-14,2017-12-08,27.2
2017-09-14,2017-12-09,901.4400000000001
2017-09-14,2017-12-10,513.4
2017-09-14,2017-12-11,610.34
2017-09-14,2017-12-12,17.2
2017-09-14,2017-12-13,12.3
2017-09-14,2017-12-14,25.3
2017-09-14,2017-12-15,6.5
2017-09-14,2017-12-16,49.9
2017-09-14,2017-12-17,3.4
2017-09-14,2017-12-18,24
2017-09-14,2017-12-19,103.5
2017-09-14,2017-12-20,7.2
2017-09-14,2017-12-21,336.2
2017-09-14,2017-12-22,10.7
2017-09-14,2017-12-23,60.6
2017-09-14,2017-12-24,5.5
2017-09-14,2017-12-25,58.6
2017-09-14,2017-12-26,9.800000000000001
2017-09-14,2017-12-27,NULL
2017-09-14,2017-12-28,9.800000000000001
2017-09-14,2017-12-29,65.2
2017-09-14,2017-12-30,5
2017-09-14,2017-12-31,12.7
2017-09-14,2018-01-01,57.4
2017-09-14,2018-01-02,138.3
2017-09-14,2018-01-03,66.3
2017-09-14,2018-01-04,67.5
2017-09-14,2018-01-05,8.9
2017-09-14,2018-01-06,0.1
2017-09-14,2018-01-07,0.3
2017-09-14,2018-01-08,691.7
2017-09-14,2018-01-09,106.8
2017-09-14,2018-01-10,12.8
2017-09-14,2018-01-11,49.3
2017-09-14,2018-01-12,49.9
2017-09-14,2018-01-13,19.4
2017-09-14,2018-01-14,31.72
2017-09-14,2018-01-15,124.4
2017-09-14,2018-01-16,80.59999999999999
2017-09-14,2018-01-17,80.40000000000001
2017-09-14,2018-01-18,94.09999999999999
2017-09-14,2018-01-19,2170.7
2017-09-14,2018-01-20,139
2017-09-14,2018-01-21,53.2
2017-09-14,2018-01-22,6.6
2017-09-14,2018-01-23,132.1
2017-09-14,2018-01-24,163.425
2017-09-14,2018-01-25,19.5
2017-09-15,2017-09-01,NULL
2017-09-15,2017-09-02,NULL
2017-09-15,2017-09-03,NULL
2017-09-15,2017-09-04,NULL
2017-09-15,2017-09-05,NULL
2017-09-15,2017-09-06,NULL
2017-09-15,2017-09-07,NULL
2017-09-15,2017-09-08,NULL
2017-09-15,2017-09-09,NULL
2017-09-15,2017-09-10,NULL
2017-09-15,2017-09-11,NULL
2017-09-15,2017-09-12,NULL
2017-09-15,2017-09-13,NULL
2017-09-15,2017-09-14,NULL
2017-09-15,2017-09-15,395.708
2017-09-15,2017-09-16,150.043
2017-09-15,2017-09-17,120.01
2017-09-15,2017-09-18,418.17
2017-09-15,2017-09-19,835.23
2017-09-15,2017-09-20,1033.88
2017-09-15,2017-09-21,228.686
2017-09-15,2017-09-22,99.55500000000001
2017-09-15,2017-09-23,7.53
2017-09-15,2017-09-24,7.61
2017-09-15,2017-09-25,32.4
2017-09-15,2017-09-26,10.19
2017-09-15,2017-09-27,4.13
2017-09-15,2017-09-28,18.1
2017-09-15,2017-09-29,12.42
2017-09-15,2017-09-30,38.325
2017-09-15,2017-10-01,5.67
2017-09-15,2017-10-02,6.22
2017-09-15,2017-10-03,7.27
2017-09-15,2017-10-04,11.16
2017-09-15,2017-10-05,1.88
2017-09-15,2017-10-06,104.33
2017-09-15,2017-10-07,5.13
2017-09-15,2017-10-08,2.12
2017-09-15,2017-10-09,11.68
2017-09-15,2017-10-10,47.03
2017-09-15,2017-10-11,97.02
2017-09-15,2017-10-12,11.87
2017-09-15,2017-10-13,848.11
2017-09-15,2017-10-14,0.93
2017-09-15,2017-10-15,11.8
2017-09-15,2017-10-16,21.2
2017-09-15,2017-10-17,5.02
2017-09-15,2017-10-18,1.3
2017-09-15,2017-10-19,284.33
2017-09-15,2017-10-20,14.26
2017-09-15,2017-10-21,4.31
2017-09-15,2017-10-22,3.77
2017-09-15,2017-10-23,5.07
2017-09-15,2017-10-24,5.5
2017-09-15,2017-10-25,0.39
2017-09-15,2017-10-26,0.35
2017-09-15,2017-10-27,4.91
2017-09-15,2017-10-28,5.46
2017-09-15,2017-10-29,784.51
2017-09-15,2017-10-30,2.1
2017-09-15,2017-10-31,2891.42
2017-09-15,2017-11-01,1.83
2017-09-15,2017-11-02,6.76
2017-09-15,2017-11-03,2.9
2017-09-15,2017-11-04,5.8
2017-09-15,2017-11-05,6
2017-09-15,2017-11-06,2.1
2017-09-15,2017-11-07,30.4
2017-09-15,2017-11-08,83.8
2017-09-15,2017-11-09,33.6
2017-09-15,2017-11-10,38
2017-09-15,2017-11-11,13.9
2017-09-15,2017-11-12,13.6
2017-09-15,2017-11-13,27.8
2017-09-15,2017-11-14,4.2
2017-09-15,2017-11-15,0.5
2017-09-15,2017-11-16,0.5
2017-09-15,2017-11-17,1019.6
2017-09-15,2017-11-18,54
2017-09-15,2017-11-19,4.22
2017-09-15,2017-11-20,4.6
2017-09-15,2017-11-21,3.2
2017-09-15,2017-11-22,5.1
2017-09-15,2017-11-23,6.4
2017-09-15,2017-11-24,2.6
2017-09-15,2017-11-25,20.8
2017-09-15,2017-11-26,4.1
2017-09-15,2017-11-27,2.3
2017-09-15,2017-11-28,3.3
2017-09-15,2017-11-29,0.6
2017-09-15,2017-11-30,12.4
2017-09-15,2017-12-01,2.7
2017-09-15,2017-12-02,14.4
2017-09-15,2017-12-03,118.745
2017-09-15,2017-12-04,1.5
2017-09-15,2017-12-05,17
2017-09-15,2017-12-06,1.6
2017-09-15,2017-12-07,4.1
2017-09-15,2017-12-08,1.7
2017-09-15,2017-12-09,1.8
2017-09-15,2017-12-10,0.2
2017-09-15,2017-12-11,1
2017-09-15,2017-12-12,110.05
2017-09-15,2017-12-13,0.7
2017-09-15,2017-12-14,NULL
2017-09-15,2017-12-15,1.2
2017-09-15,2017-12-16,1.5
2017-09-15,2017-12-17,0.5
2017-09-15,2017-12-18,1
2017-09-15,2017-12-19,1
2017-09-15,2017-12-20,1.8
2017-09-15,2017-12-21,0.2
2017-09-15,2017-12-22,0.4
2017-09-15,2017-12-23,0.3
2017-09-15,2017-12-24,0.2
2017-09-15,2017-12-25,6.5
2017-09-15,2017-12-26,1
2017-09-15,2017-12-27,4
2017-09-15,2017-12-28,1.8
2017-09-15,2017-12-29,0.4
2017-09-15,2017-12-30,NULL
2017-09-15,2017-12-31,2.6
2017-09-15,2018-01-01,0.9
2017-09-15,2018-01-02,0.6
2017-09-15,2018-01-03,0.2
2017-09-15,2018-01-04,1.2
2017-09-15,2018-01-05,6.9
2017-09-15,2018-01-06,0.1
2017-09-15,2018-01-07,0.5
2017-09-15,2018-01-08,0.6
2017-09-15,2018-01-09,1
2017-09-15,2018-01-10,0.1
2017-09-15,2018-01-11,0.2
2017-09-15,2018-01-12,12.6
2017-09-15,2018-01-13,NULL
2017-09-15,2018-01-14,NULL
2017-09-15,2018-01-15,0.9
2017-09-15,2018-01-16,0.8
2017-09-15,2018-01-17,NULL
2017-09-15,2018-01-18,3
2017-09-15,2018-01-19,0
2017-09-15,2018-01-20,1.1
2017-09-15,2018-01-21,0.7
2017-09-15,2018-01-22,1
2017-09-15,2018-01-23,NULL
2017-09-15,2018-01-24,0.5
2017-09-15,2018-01-25,11.5
2017-09-16,2017-09-01,NULL
2017-09-16,2017-09-02,NULL
2017-09-16,2017-09-03,NULL
2017-09-16,2017-09-04,NULL
2017-09-16,2017-09-05,NULL
2017-09-16,2017-09-06,NULL
2017-09-16,2017-09-07,NULL
2017-09-16,2017-09-08,NULL
2017-09-16,2017-09-09,NULL
2017-09-16,2017-09-10,NULL
2017-09-16,2017-09-11,NULL
2017-09-16,2017-09-12,NULL
2017-09-16,2017-09-13,NULL
2017-09-16,2017-09-14,NULL
2017-09-16,2017-09-15,NULL
2017-09-16,2017-09-16,904.22
2017-09-16,2017-09-17,379.916
2017-09-16,2017-09-18,52.88
2017-09-16,2017-09-19,51.37
2017-09-16,2017-09-20,25.54
2017-09-16,2017-09-21,10.99
2017-09-16,2017-09-22,26.22
2017-09-16,2017-09-23,28.26
2017-09-16,2017-09-24,6.48
2017-09-16,2017-09-25,13.63
2017-09-16,2017-09-26,38.56
2017-09-16,2017-09-27,17.33
2017-09-16,2017-09-28,46.79
2017-09-16,2017-09-29,199.74
2017-09-16,2017-09-30,32.29
2017-09-16,2017-10-01,4.9
2017-09-16,2017-10-02,8.353999999999999
2017-09-16,2017-10-03,4.56
2017-09-16,2017-10-04,3.06
2017-09-16,2017-10-05,6.94
2017-09-16,2017-10-06,5.26
2017-09-16,2017-10-07,15.42
2017-09-16,2017-10-08,3.65
2017-09-16,2017-10-09,103.61
2017-09-16,2017-10-10,1.84
2017-09-16,2017-10-11,8.01
2017-09-16,2017-10-12,57.78
2017-09-16,2017-10-13,6.45
2017-09-16,2017-10-14,0.91
2017-09-16,2017-10-15,0.58
2017-09-16,2017-10-16,2.84
2017-09-16,2017-10-17,33.67
2017-09-16,2017-10-18,21.13
2017-09-16,2017-10-19,175.25
2017-09-16,2017-10-20,2.52
2017-09-16,2017-10-21,10.23
2017-09-16,2017-10-22,6.21
2017-09-16,2017-10-23,8.67
2017-09-16,2017-10-24,0.07000000000000001
2017-09-16,2017-10-25,0.31
2017-09-16,2017-10-26,0.1
2017-09-16,2017-10-27,0.37
2017-09-16,2017-10-28,13.21
2017-09-16,2017-10-29,1.23
2017-09-16,2017-10-30,1625.87
2017-09-16,2017-10-31,1.33
2017-09-16,2017-11-01,0.52
2017-09-16,2017-11-02,591.53
2017-09-16,2017-11-03,20.2
2017-09-16,2017-11-04,0.3
2017-09-16,2017-11-05,2.2
2017-09-16,2017-11-06,207.4
2017-09-16,2017-11-07,3.5
2017-09-16,2017-11-08,1.5
2017-09-16,2017-11-09,1
2017-09-16,2017-11-10,4.2
2017-09-16,2017-11-11,116.6
2017-09-16,2017-11-12,65.40000000000001
2017-09-16,2017-11-13,3.84
2017-09-16,2017-11-14,4
2017-09-16,2017-11-15,1.44
2017-09-16,2017-11-16,0.72
2017-09-16,2017-11-17,21.5
2017-09-16,2017-11-18,6.5
2017-09-16,2017-11-19,NULL
2017-09-16,2017-11-20,41.06
2017-09-16,2017-11-21,20.1
2017-09-16,2017-11-22,0.7
2017-09-16,2017-11-23,2.3
2017-09-16,2017-11-24,1.1
2017-09-16,2017-11-25,0.3
2017-09-16,2017-11-26,2.7
2017-09-16,2017-11-27,1.3
2017-09-16,2017-11-28,3.2
2017-09-16,2017-11-29,350.82
2017-09-16,2017-11-30,6
2017-09-16,2017-12-01,2.72
2017-09-16,2017-12-02,2.1
2017-09-16,2017-12-03,1.4
2017-09-16,2017-12-04,NULL
2017-09-16,2017-12-05,0.1
2017-09-16,2017-12-06,5
2017-09-16,2017-12-07,0.6
2017-09-16,2017-12-08,1.5
2017-09-16,2017-12-09,3
2017-09-16,2017-12-10,0.2
2017-09-16,2017-12-11,NULL
2017-09-16,2017-12-12,0.8
2017-09-16,2017-12-13,1.2
2017-09-16,2017-12-14,4.3
2017-09-16,2017-12-15,1.6
2017-09-16,2017-12-16,11.7
2017-09-16,2017-12-17,6.5
2017-09-16,2017-12-18,NULL
2017-09-16,2017-12-19,2.2
2017-09-16,2017-12-20,0.2
2017-09-16,2017-12-21,0.4
2017-09-16,2017-12-22,8.4
2017-09-16,2017-12-23,5.2
2017-09-16,2017-12-24,6
2017-09-16,2017-12-25,5.8
2017-09-16,2017-12-26,4
2017-09-16,2017-12-27,1.2
2017-09-16,2017-12-28,1
2017-09-16,2017-12-29,0.4
2017-09-16,2017-12-30,1
2017-09-16,2017-12-31,0.5
2017-09-16,2018-01-01,NULL
2017-09-16,2018-01-02,0
2017-09-16,2018-01-03,NULL
2017-09-16,2018-01-04,0.4
2017-09-16,2018-01-05,1.3
2017-09-16,2018-01-06,0.2
2017-09-16,2018-01-07,1
2017-09-16,2018-01-08,2.1
2017-09-16,2018-01-09,0.3
2017-09-16,2018-01-10,1
2017-09-16,2018-01-11,1
2017-09-16,2018-01-12,3
2017-09-16,2018-01-13,1
2017-09-16,2018-01-14,1.6
2017-09-16,2018-01-15,4.4
2017-09-16,2018-01-16,1.2
2017-09-16,2018-01-17,2
2017-09-16,2018-01-18,1.2
2017-09-16,2018-01-19,NULL
2017-09-16,2018-01-20,9.199999999999999
2017-09-16,2018-01-21,1.4
2017-09-16,2018-01-22,NULL
2017-09-16,2018-01-23,NULL
2017-09-16,2018-01-24,2
2017-09-16,2018-01-25,0.4
2017-09-17,2017-09-01,NULL
2017-09-17,2017-09-02,NULL
2017-09-17,2017-09-03,NULL
2017-09-17,2017-09-04,NULL
2017-09-17,2017-09-05,NULL
2017-09-17,2017-09-06,NULL
2017-09-17,2017-09-07,NULL
2017-09-17,2017-09-08,NULL
2017-09-17,2017-09-09,NULL
2017-09-17,2017-09-10,NULL
2017-09-17,2017-09-11,NULL
2017-09-17,2017-09-12,NULL
2017-09-17,2017-09-13,NULL
2017-09-17,2017-09-14,NULL
2017-09-17,2017-09-15,NULL
2017-09-17,2017-09-16,NULL
2017-09-17,2017-09-17,1040.651
2017-09-17,2017-09-18,167.022
2017-09-17,2017-09-19,88.93000000000001
2017-09-17,2017-09-20,167.76
2017-09-17,2017-09-21,260.01
2017-09-17,2017-09-22,90.04000000000001
2017-09-17,2017-09-23,28.955
2017-09-17,2017-09-24,98.36
2017-09-17,2017-09-25,54
2017-09-17,2017-09-26,74.67
2017-09-17,2017-09-27,19.04
2017-09-17,2017-09-28,190.77
2017-09-17,2017-09-29,73.92
2017-09-17,2017-09-30,161.27
2017-09-17,2017-10-01,40.16
2017-09-17,2017-10-02,8.01
2017-09-17,2017-10-03,14.25
2017-09-17,2017-10-04,56.45
2017-09-17,2017-10-05,18.03
2017-09-17,2017-10-06,34.62
2017-09-17,2017-10-07,7.58
2017-09-17,2017-10-08,64.62
2017-09-17,2017-10-09,172.31
2017-09-17,2017-10-10,3
2017-09-17,2017-10-11,428.2
2017-09-17,2017-10-12,177.05
2017-09-17,2017-10-13,33.406
2017-09-17,2017-10-14,49.5
2017-09-17,2017-10-15,89.73
2017-09-17,2017-10-16,1.37
2017-09-17,2017-10-17,4.91
2017-09-17,2017-10-18,126.295
2017-09-17,2017-10-19,62.785
2017-09-17,2017-10-20,8.210000000000001
2017-09-17,2017-10-21,20.32
2017-09-17,2017-10-22,12.55
2017-09-17,2017-10-23,25.68
2017-09-17,2017-10-24,11.14
2017-09-17,2017-10-25,15.14
2017-09-17,2017-10-26,13.02
2017-09-17,2017-10-27,18.06
2017-09-17,2017-10-28,801.61
2017-09-17,2017-10-29,5.26
2017-09-17,2017-10-30,400.7
2017-09-17,2017-10-31,4.4
2017-09-17,2017-11-01,31.62
2017-09-17,2017-11-02,11.26
2017-09-17,2017-11-03,11.6
2017-09-17,2017-11-04,46.9
2017-09-17,2017-11-05,94.2
2017-09-17,2017-11-06,58.1
2017-09-17,2017-11-07,145
2017-09-17,2017-11-08,20.4
2017-09-17,2017-11-09,18.1
2017-09-17,2017-11-10,16.5
2017-09-17,2017-11-11,5.3
2017-09-17,2017-11-12,4.9
2017-09-17,2017-11-13,24.9
2017-09-17,2017-11-14,18.3
2017-09-17,2017-11-15,3.8
2017-09-17,2017-11-16,13.8
2017-09-17,2017-11-17,6.6
2017-09-17,2017-11-18,11.4
2017-09-17,2017-11-19,299.855
2017-09-17,2017-11-20,13
2017-09-17,2017-11-21,37.7
2017-09-17,2017-11-22,7070.5
2017-09-17,2017-11-23,442.3
2017-09-17,2017-11-24,2.1
2017-09-17,2017-11-25,53.3
2017-09-17,2017-11-26,8.4
2017-09-17,2017-11-27,31.705
2017-09-17,2017-11-28,13
2017-09-17,2017-11-29,3.8
2017-09-17,2017-11-30,215
2017-09-17,2017-12-01,3.4
2017-09-17,2017-12-02,7.5
2017-09-17,2017-12-03,17.9
2017-09-17,2017-12-04,8.1
2017-09-17,2017-12-05,12
2017-09-17,2017-12-06,51
2017-09-17,2017-12-07,16.6
2017-09-17,2017-12-08,13.2
2017-09-17,2017-12-09,87.3
2017-09-17,2017-12-10,25.3
2017-09-17,2017-12-11,40.7
2017-09-17,2017-12-12,34.2
2017-09-17,2017-12-13,6.4
2017-09-17,2017-12-14,502.5
2017-09-17,2017-12-15,114.1
2017-09-17,2017-12-16,150
2017-09-17,2017-12-17,14.5
2017-09-17,2017-12-18,216.1
2017-09-17,2017-12-19,94.2
2017-09-17,2017-12-20,11.8
2017-09-17,2017-12-21,45.4
2017-09-17,2017-12-22,26.5
2017-09-17,2017-12-23,63.7
2017-09-17,2017-12-24,20.6
2017-09-17,2017-12-25,17.4
2017-09-17,2017-12-26,125
2017-09-17,2017-12-27,51
2017-09-17,2017-12-28,153.4
2017-09-17,2017-12-29,72.2
2017-09-17,2017-12-30,21.1
2017-09-17,2017-12-31,20.4
2017-09-17,2018-01-01,5.8
2017-09-17,2018-01-02,40.8
2017-09-17,2018-01-03,1679.5
2017-09-17,2018-01-04,621.6
2017-09-17,2018-01-05,5503.105
2017-09-17,2018-01-06,47.5
2017-09-17,2018-01-07,106.7
2017-09-17,2018-01-08,83.3
2017-09-17,2018-01-09,19
2017-09-17,2018-01-10,1170.5
2017-09-17,2018-01-11,44.5
2017-09-17,2018-01-12,54.1
2017-09-17,2018-01-13,24.2
2017-09-17,2018-01-14,28.3
2017-09-17,2018-01-15,111.7
2017-09-17,2018-01-16,23.4
2017-09-17,2018-01-17,94.22
2017-09-17,2018-01-18,39.2
2017-09-17,2018-01-19,22.2
2017-09-17,2018-01-20,27
2017-09-17,2018-01-21,19
2017-09-17,2018-01-22,23
2017-09-17,2018-01-23,8.199999999999999
2017-09-17,2018-01-24,71.2
2017-09-17,2018-01-25,5
2017-09-18,2017-09-01,NULL
2017-09-18,2017-09-02,NULL
2017-09-18,2017-09-03,NULL
2017-09-18,2017-09-04,NULL
2017-09-18,2017-09-05,NULL
2017-09-18,2017-09-06,NULL
2017-09-18,2017-09-07,NULL
2017-09-18,2017-09-08,NULL
2017-09-18,2017-09-09,NULL
2017-09-18,2017-09-10,NULL
2017-09-18,2017-09-11,NULL
2017-09-18,2017-09-12,NULL
2017-09-18,2017-09-13,NULL
2017-09-18,2017-09-14,NULL
2017-09-18,2017-09-15,NULL
2017-09-18,2017-09-16,NULL
2017-09-18,2017-09-17,NULL
2017-09-18,2017-09-18,741.843
2017-09-18,2017-09-19,187.593
2017-09-18,2017-09-20,55.83
2017-09-18,2017-09-21,596.7
2017-09-18,2017-09-22,2.63
2017-09-18,2017-09-23,236.34
2017-09-18,2017-09-24,672.61
2017-09-18,2017-09-25,17.67
2017-09-18,2017-09-26,1853.45
2017-09-18,2017-09-27,2136
2017-09-18,2017-09-28,1668.42
2017-09-18,2017-09-29,681.635
2017-09-18,2017-09-30,772.01
2017-09-18,2017-10-01,1526.73
2017-09-18,2017-10-02,38.47
2017-09-18,2017-10-03,47.48
2017-09-18,2017-10-04,6.94
2017-09-18,2017-10-05,16.05
2017-09-18,2017-10-06,162.68
2017-09-18,2017-10-07,10.74
2017-09-18,2017-10-08,0.58
2017-09-18,2017-10-09,751.535
2017-09-18,2017-10-10,72.84999999999999
2017-09-18,2017-10-11,10
2017-09-18,2017-10-12,40.41
2017-09-18,2017-10-13,2892.29
2017-09-18,2017-10-14,169.27
2017-09-18,2017-10-15,18.35
2017-09-18,2017-10-16,54.54
2017-09-18,2017-10-17,233.79
2017-09-18,2017-10-18,3.11
2017-09-18,2017-10-19,3.9
2017-09-18,2017-10-20,56.13
2017-09-18,2017-10-21,0.51
2017-09-18,2017-10-22,13.13
2017-09-18,2017-10-23,101.326
2017-09-18,2017-10-24,2.89
2017-09-18,2017-10-25,550.35
2017-09-18,2017-10-26,362.19
2017-09-18,2017-10-27,697.28
2017-09-18,2017-10-28,2.59
2017-09-18,2017-10-29,245.926
2017-09-18,2017-10-30,140.36
2017-09-18,2017-10-31,666.8
2017-09-18,2017-11-01,9.140000000000001
2017-09-18,2017-11-02,4.73
2017-09-18,2017-11-03,3.7
2017-09-18,2017-11-04,2.4
2017-09-18,2017-11-05,0.8
2017-09-18,2017-11-06,2.9
2017-09-18,2017-11-07,16.2
2017-09-18,2017-11-08,471.1
2017-09-18,2017-11-09,4536.42
2017-09-18,2017-11-10,2302.42
2017-09-18,2017-11-11,1885.92
2017-09-18,2017-11-12,431.285
2017-09-18,2017-11-13,12.8
2017-09-18,2017-11-14,2046.72
2017-09-18,2017-11-15,29.2
2017-09-18,2017-11-16,2.4
2017-09-18,2017-11-17,75.09999999999999
2017-09-18,2017-11-18,608.5599999999999
2017-09-18,2017-11-19,38.3
2017-09-18,2017-11-20,20.24
2017-09-18,2017-11-21,2.2
2017-09-18,2017-11-22,5.2
2017-09-18,2017-11-23,6.3
2017-09-18,2017-11-24,1122.26
2017-09-18,2017-11-25,957.05
2017-09-18,2017-11-26,568.88
2017-09-18,2017-11-27,1642.66
2017-09-18,2017-11-28,155.5
2017-09-18,2017-11-29,0.9
2017-09-18,2017-11-30,1.5
2017-09-18,2017-12-01,2
2017-09-18,2017-12-02,1.9
2017-09-18,2017-12-03,0.2
2017-09-18,2017-12-04,NULL
2017-09-18,2017-12-05,2.8
2017-09-18,2017-12-06,5.46
2017-09-18,2017-12-07,1.2
2017-09-18,2017-12-08,0.6
2017-09-18,2017-12-09,0.18
2017-09-18,2017-12-10,2.2
2017-09-18,2017-12-11,52
2017-09-18,2017-12-12,6.6
2017-09-18,2017-12-13,4
2017-09-18,2017-12-14,1422.8
2017-09-18,2017-12-15,7.1
2017-09-18,2017-12-16,19.3
2017-09-18,2017-12-17,288.6
2017-09-18,2017-12-18,129.44
2017-09-18,2017-12-19,798.4299999999999
2017-09-18,2017-12-20,5.9
2017-09-18,2017-12-21,16.8
2017-09-18,2017-12-22,0.7
2017-09-18,2017-12-23,588
2017-09-18,2017-12-24,41
2017-09-18,2017-12-25,37.6
2017-09-18,2017-12-26,1560.8
2017-09-18,2017-12-27,82.90000000000001
2017-09-18,2017-12-28,530.1
2017-09-18,2017-12-29,710.6799999999999
2017-09-18,2017-12-30,127.18
2017-09-18,2017-12-31,1
2017-09-18,2018-01-01,9.1
2017-09-18,2018-01-02,5
2017-09-18,2018-01-03,0.8
2017-09-18,2018-01-04,5
2017-09-18,2018-01-05,0.2
2017-09-18,2018-01-06,1.3
2017-09-18,2018-01-07,3.1
2017-09-18,2018-01-08,0.5
2017-09-18,2018-01-09,5.2
2017-09-18,2018-01-10,3.3
2017-09-18,2018-01-11,9.1
2017-09-18,2018-01-12,2.1
2017-09-18,2018-01-13,332
2017-09-18,2018-01-14,10
2017-09-18,2018-01-15,2.7
2017-09-18,2018-01-16,1
2017-09-18,2018-01-17,NULL
2017-09-18,2018-01-18,174.2
2017-09-18,2018-01-19,57.8
2017-09-18,2018-01-20,591.08
2017-09-18,2018-01-21,314.4
2017-09-18,2018-01-22,1.9
2017-09-18,2018-01-23,11.6
2017-09-18,2018-01-24,60.4
2017-09-18,2018-01-25,26.2
2017-09-19,2017-09-01,NULL
2017-09-19,2017-09-02,NULL
2017-09-19,2017-09-03,NULL
2017-09-19,2017-09-04,NULL
2017-09-19,2017-09-05,NULL
2017-09-19,2017-09-06,NULL
2017-09-19,2017-09-07,NULL
2017-09-19,2017-09-08,NULL
2017-09-19,2017-09-09,NULL
2017-09-19,2017-09-10,NULL
2017-09-19,2017-09-11,NULL
2017-09-19,2017-09-12,NULL
2017-09-19,2017-09-13,NULL
2017-09-19,2017-09-14,NULL
2017-09-19,2017-09-15,NULL
2017-09-19,2017-09-16,NULL
2017-09-19,2017-09-17,NULL
2017-09-19,2017-09-18,NULL
2017-09-19,2017-09-19,263.91
2017-09-19,2017-09-20,1449.007
2017-09-19,2017-09-21,37.3
2017-09-19,2017-09-22,925.61
2017-09-19,2017-09-23,45.05
2017-09-19,2017-09-24,36.53
2017-09-19,2017-09-25,83.78
2017-09-19,2017-09-26,3.53
2017-09-19,2017-09-27,2.69
2017-09-19,2017-09-28,21.1
2017-09-19,2017-09-29,56.22
2017-09-19,2017-09-30,21.16
2017-09-19,2017-10-01,78.55
2017-09-19,2017-10-02,73.88
2017-09-19,2017-10-03,1422.061
2017-09-19,2017-10-04,118.78
2017-09-19,2017-10-05,6.01
2017-09-19,2017-10-06,6.31
2017-09-19,2017-10-07,8.890000000000001
2017-09-19,2017-10-08,0.3
2017-09-19,2017-10-09,5.53
2017-09-19,2017-10-10,20.27
2017-09-19,2017-10-11,125.53
2017-09-19,2017-10-12,0.09
2017-09-19,2017-10-13,57.09
2017-09-19,2017-10-14,34.04
2017-09-19,2017-10-15,5.18
2017-09-19,2017-10-16,711.6799999999999
2017-09-19,2017-10-17,18.72
2017-09-19,2017-10-18,51.4
2017-09-19,2017-10-19,24.91
2017-09-19,2017-10-20,186.87
2017-09-19,2017-10-21,12.05
2017-09-19,2017-10-22,32.06
2017-09-19,2017-10-23,76.625
2017-09-19,2017-10-24,21.54
2017-09-19,2017-10-25,17.65
2017-09-19,2017-10-26,206.65
2017-09-19,2017-10-27,79.78
2017-09-19,2017-10-28,43.09
2017-09-19,2017-10-29,18.77
2017-09-19,2017-10-30,239.45
2017-09-19,2017-10-31,7.1
2017-09-19,2017-11-01,11.11
